pm2_5,so2,nox,timestamp
137.33,49.14,68.43,2025-11-17T05:54:39
145.99,53.31,74.09,2025-11-17T05:54:39
155.33,53.16,78.12,2025-11-17T05:54:39
80.0,23.94,40.98,2025-11-17T05:54:39
79.83,31.31,37.57,2025-11-17T05:54:39
78.79,29.13,37.43,2025-11-17T05:54:39
79.52,21.95,38.6,2025-11-17T05:54:39
77.64,29.94,39.74,2025-11-17T05:54:39
87.38,30.72,42.27,2025-11-17T05:54:39
98.03,37.54,47.93,2025-11-17T05:54:39
112.0,33.67,53.73,2025-11-17T05:54:39
119.14,42.31,59.18,2025-11-17T05:54:39
132.77,42.85,65.4,2025-11-17T05:54:39
145.12,49.51,72.71,2025-11-17T05:54:39
80.0,23.44,41.48,2025-11-17T05:54:39
82.4,31.19,38.94,2025-11-17T05:54:39
80.76,24.7,41.64,2025-11-17T05:54:39
80.37,22.79,37.52,2025-11-17T05:54:39
88.17,29.43,42.65,2025-11-17T05:54:39
99.35,31.21,50.33,2025-11-17T05:54:39
111.42,33.0,58.14,2025-11-17T05:54:39
120.25,44.69,60.39,2025-11-17T05:54:39
133.87,41.06,65.37,2025-11-17T05:54:39
80.0,26.0,42.98,2025-11-17T05:54:39
80.41,28.07,37.97,2025-11-17T05:54:39
82.14,31.08,40.69,2025-11-17T05:54:39
84.53,33.17,43.56,2025-11-17T05:54:39
85.62,29.96,42.35,2025-11-17T05:54:39
84.71,30.12,40.31,2025-11-17T05:54:39
83.19,25.31,40.98,2025-11-17T05:54:39
83.4,26.42,44.68,2025-11-17T05:54:39
86.61,31.24,45.57,2025-11-17T05:54:39
87.82,27.81,44.45,2025-11-17T05:54:39
90.74,33.19,46.11,2025-11-17T05:54:39
90.6,34.83,46.35,2025-11-17T05:54:39
100.53,34.35,50.18,2025-11-17T05:54:39
115.51,37.65,56.37,2025-11-17T05:54:39
127.75,45.31,62.98,2025-11-17T05:54:39
137.42,43.23,65.87,2025-11-17T05:54:39
145.78,46.63,69.9,2025-11-17T05:54:39
80.0,27.78,39.53,2025-11-17T05:54:39
80.84,27.88,41.8,2025-11-17T05:54:39
82.91,27.99,39.45,2025-11-17T05:54:39
83.72,32.88,39.41,2025-11-17T05:54:39
85.67,31.64,41.01,2025-11-17T05:54:39
86.86,33.56,44.81,2025-11-17T05:54:39
88.18,26.74,46.86,2025-11-17T05:54:39
89.12,26.67,44.58,2025-11-17T05:54:39
88.59,28.58,45.36,2025-11-17T05:54:39
88.61,28.95,41.52,2025-11-17T05:54:39
90.14,29.05,42.81,2025-11-17T05:54:39
91.07,32.39,44.05,2025-11-17T05:54:39
91.23,34.04,44.06,2025-11-17T05:54:39
104.61,35.95,51.67,2025-11-17T05:54:39
112.97,39.18,53.97,2025-11-17T05:54:39
124.76,37.96,62.06,2025-11-17T05:54:39
137.89,43.75,67.11,2025-11-17T05:54:39
152.61,46.0,73.55,2025-11-17T05:54:39
158.64,54.49,81.94,2025-11-17T05:54:39
165.16,55.65,79.96,2025-11-17T05:54:39
174.45,53.76,87.28,2025-11-17T05:54:39
80.0,23.08,38.86,2025-11-17T05:54:39
81.11,28.18,42.04,2025-11-17T05:54:39
83.24,25.92,38.64,2025-11-17T05:54:39
83.29,24.06,43.82,2025-11-17T05:54:39
85.91,24.95,39.98,2025-11-17T05:54:39
87.26,29.24,42.31,2025-11-17T05:54:39
87.42,28.51,42.97,2025-11-17T05:54:39
87.34,24.65,41.65,2025-11-17T05:54:39
89.17,29.16,46.97,2025-11-17T05:54:39
92.6,30.48,45.25,2025-11-17T05:54:39
93.26,27.84,44.96,2025-11-17T05:54:39
95.59,36.42,49.81,2025-11-17T05:54:39
95.65,32.68,47.91,2025-11-17T05:54:39
94.65,35.09,49.14,2025-11-17T05:54:39
96.77,29.88,46.49,2025-11-17T05:54:39
96.81,32.13,48.2,2025-11-17T05:54:39
95.55,28.83,46.4,2025-11-17T05:54:39
96.71,29.05,49.18,2025-11-17T05:54:39
96.46,31.43,46.81,2025-11-17T05:54:39
98.46,32.74,47.55,2025-11-17T05:54:39
99.27,30.43,47.92,2025-11-17T05:54:39
100.0,38.32,48.04,2025-11-17T05:54:39
99.35,28.76,48.19,2025-11-17T05:54:39
99.07,30.59,52.14,2025-11-17T05:54:39
100.0,37.22,47.65,2025-11-17T05:54:39
100.0,35.11,49.54,2025-11-17T05:54:39
100.0,36.68,50.51,2025-11-17T05:54:39
100.0,34.08,47.48,2025-11-17T05:54:39
98.89,31.19,51.7,2025-11-17T05:54:39
98.95,28.74,49.05,2025-11-17T05:54:39
100.0,31.8,49.59,2025-11-17T05:54:39
98.85,36.37,51.87,2025-11-17T05:54:39
100.0,36.95,50.62,2025-11-17T05:54:39
98.46,36.23,50.15,2025-11-17T05:54:39
100.0,33.8,50.68,2025-11-17T05:54:39
99.47,31.25,49.66,2025-11-17T05:54:39
106.28,37.31,56.08,2025-11-17T05:54:39
114.81,40.64,58.66,2025-11-17T05:54:39
128.83,38.59,62.7,2025-11-17T05:54:39
139.91,44.48,69.9,2025-11-17T05:54:39
148.42,47.95,77.16,2025-11-17T05:54:39
80.0,27.39,38.93,2025-11-17T05:54:39
82.54,24.34,40.59,2025-11-17T05:54:39
84.75,31.78,42.25,2025-11-17T05:54:39
86.34,31.34,44.44,2025-11-17T05:54:39
86.73,31.59,44.17,2025-11-17T05:54:39
84.92,30.19,42.4,2025-11-17T05:54:39
84.04,25.48,44.32,2025-11-17T05:54:39
85.05,27.11,40.12,2025-11-17T05:54:39
84.33,27.28,44.61,2025-11-17T05:54:39
97.5,30.16,50.95,2025-11-17T05:54:39
105.77,34.87,55.29,2025-11-17T05:54:39
118.72,35.66,61.04,2025-11-17T05:54:39
132.45,40.77,65.74,2025-11-17T05:54:39
145.18,50.63,69.59,2025-11-17T05:54:39
80.0,22.34,40.75,2025-11-17T05:54:39
79.77,22.27,38.49,2025-11-17T05:54:39
81.69,32.03,40.42,2025-11-17T05:54:39
83.94,32.2,42.66,2025-11-17T05:54:39
85.74,30.84,39.9,2025-11-17T05:54:39
87.2,29.27,45.35,2025-11-17T05:54:39
88.51,28.67,46.7,2025-11-17T05:54:39
89.81,27.79,45.19,2025-11-17T05:54:39
88.5,31.13,44.29,2025-11-17T05:54:39
88.31,29.59,45.47,2025-11-17T05:54:39
89.87,27.78,45.32,2025-11-17T05:54:39
89.29,33.09,46.87,2025-11-17T05:54:39
89.24,29.33,42.99,2025-11-17T05:54:39
90.18,27.69,47.61,2025-11-17T05:54:39
88.9,28.56,42.24,2025-11-17T05:54:39
89.93,31.17,45.77,2025-11-17T05:54:39
90.65,27.49,43.44,2025-11-17T05:54:39
91.62,31.19,47.09,2025-11-17T05:54:39
90.62,27.57,47.94,2025-11-17T05:54:39
92.13,31.98,48.18,2025-11-17T05:54:39
94.42,30.71,46.63,2025-11-17T05:54:39
93.4,35.96,45.44,2025-11-17T05:54:39
91.81,31.93,44.95,2025-11-17T05:54:39
90.0,26.92,44.8,2025-11-17T05:54:39
90.67,29.9,45.64,2025-11-17T05:54:39
104.71,32.43,50.89,2025-11-17T05:54:39
116.18,40.32,56.32,2025-11-17T05:54:39
124.28,36.58,60.78,2025-11-17T05:54:39
137.92,41.44,67.49,2025-11-17T05:54:39
149.6,51.8,77.33,2025-11-17T05:54:39
158.46,55.98,79.23,2025-11-17T05:54:39
167.76,55.26,86.49,2025-11-17T05:54:39
175.53,58.83,87.23,2025-11-17T05:54:39
80.0,31.6,41.01,2025-11-17T05:54:39
82.05,23.27,39.98,2025-11-17T05:54:39
80.92,22.93,40.9,2025-11-17T05:54:39
81.29,22.71,39.91,2025-11-17T05:54:39
82.49,30.95,42.96,2025-11-17T05:54:39
83.14,22.86,43.07,2025-11-17T05:54:39
84.84,29.68,40.95,2025-11-17T05:54:39
83.57,29.75,44.46,2025-11-17T05:54:39
83.42,27.13,42.42,2025-11-17T05:54:39
82.52,31.47,38.31,2025-11-17T05:54:39
82.36,23.96,38.49,2025-11-17T05:54:39
84.7,28.52,43.32,2025-11-17T05:54:39
85.56,27.46,42.08,2025-11-17T05:54:39
88.14,30.69,44.7,2025-11-17T05:54:39
89.78,27.28,42.57,2025-11-17T05:54:39
91.84,27.83,48.31,2025-11-17T05:54:39
91.08,25.47,48.3,2025-11-17T05:54:39
90.52,34.57,45.57,2025-11-17T05:54:39
89.56,33.07,47.75,2025-11-17T05:54:39
91.51,30.87,43.29,2025-11-17T05:54:39
104.64,33.59,51.05,2025-11-17T05:54:39
114.2,41.6,54.9,2025-11-17T05:54:39
128.52,47.13,67.0,2025-11-17T05:54:39
140.18,50.11,70.87,2025-11-17T05:54:39
154.16,50.1,77.3,2025-11-17T05:54:39
80.0,27.39,37.71,2025-11-17T05:54:39
83.31,29.46,38.69,2025-11-17T05:54:39
82.73,32.24,38.89,2025-11-17T05:54:39
85.04,33.15,39.64,2025-11-17T05:54:39
84.66,25.47,43.37,2025-11-17T05:54:39
83.82,31.01,44.38,2025-11-17T05:54:39
84.27,30.95,39.43,2025-11-17T05:54:39
87.63,27.26,42.69,2025-11-17T05:54:39
89.27,33.26,42.94,2025-11-17T05:54:39
89.48,25.14,44.41,2025-11-17T05:54:39
92.37,29.05,44.48,2025-11-17T05:54:39
95.33,33.3,49.18,2025-11-17T05:54:39
96.94,29.99,47.4,2025-11-17T05:54:39
97.34,27.67,49.67,2025-11-17T05:54:39
95.85,34.08,46.99,2025-11-17T05:54:39
95.18,26.74,46.5,2025-11-17T05:54:39
93.44,32.72,47.34,2025-11-17T05:54:39
95.57,32.21,45.56,2025-11-17T05:54:39
98.07,28.31,51.48,2025-11-17T05:54:39
99.09,29.99,51.81,2025-11-17T05:54:39
99.59,34.43,50.76,2025-11-17T05:54:39
98.11,27.89,51.26,2025-11-17T05:54:39
96.72,27.67,46.94,2025-11-17T05:54:39
99.84,32.81,47.54,2025-11-17T05:54:39
100.0,35.54,52.48,2025-11-17T05:54:39
99.07,28.55,52.0,2025-11-17T05:54:39
100.0,38.14,48.1,2025-11-17T05:54:39
98.29,36.38,46.47,2025-11-17T05:54:39
112.13,36.64,57.7,2025-11-17T05:54:39
121.26,40.09,58.07,2025-11-17T05:54:39
135.89,49.32,65.72,2025-11-17T05:54:39
144.43,43.25,69.92,2025-11-17T05:54:39
152.52,48.96,76.9,2025-11-17T05:54:39
159.74,55.17,81.37,2025-11-17T05:54:39
174.66,56.6,89.38,2025-11-17T05:54:39
80.0,26.16,40.36,2025-11-17T05:54:39
83.28,24.36,39.1,2025-11-17T05:54:39
86.11,24.7,44.7,2025-11-17T05:54:39
85.78,31.92,43.38,2025-11-17T05:54:39
84.12,29.63,40.4,2025-11-17T05:54:39
89.8,30.75,44.64,2025-11-17T05:54:39
96.58,29.14,50.09,2025-11-17T05:54:39
109.69,36.9,53.3,2025-11-17T05:54:39
117.32,41.57,57.34,2025-11-17T05:54:39
129.14,45.32,62.54,2025-11-17T05:54:39
137.73,42.07,67.01,2025-11-17T05:54:39
80.0,23.18,39.77,2025-11-17T05:54:39
79.54,24.51,41.18,2025-11-17T05:54:39
81.66,31.86,38.16,2025-11-17T05:54:39
83.78,31.71,43.24,2025-11-17T05:54:39
89.08,29.48,47.18,2025-11-17T05:54:39
102.48,38.96,49.76,2025-11-17T05:54:39
114.71,36.24,57.16,2025-11-17T05:54:39
128.1,43.87,66.38,2025-11-17T05:54:39
140.18,42.21,72.4,2025-11-17T05:54:39
147.26,45.8,74.56,2025-11-17T05:54:39
161.29,55.81,80.24,2025-11-17T05:54:39
80.0,31.49,42.5,2025-11-17T05:54:39
80.1,25.16,37.07,2025-11-17T05:54:39
82.22,23.88,38.34,2025-11-17T05:54:39
84.18,33.04,44.5,2025-11-17T05:54:39
91.98,30.26,45.27,2025-11-17T05:54:39
101.68,33.52,52.4,2025-11-17T05:54:39
111.26,38.46,57.6,2025-11-17T05:54:39
123.86,37.99,64.56,2025-11-17T05:54:39
137.35,44.84,70.44,2025-11-17T05:54:39
145.75,45.18,74.38,2025-11-17T05:54:39
159.66,49.92,80.74,2025-11-17T05:54:39
165.96,51.21,84.42,2025-11-17T05:54:39
80.0,24.94,42.65,2025-11-17T05:54:39
82.09,26.76,43.18,2025-11-17T05:54:39
84.95,30.39,42.44,2025-11-17T05:54:39
83.16,25.81,39.85,2025-11-17T05:54:39
82.15,31.16,40.18,2025-11-17T05:54:39
81.95,25.87,40.97,2025-11-17T05:54:39
84.56,25.58,40.76,2025-11-17T05:54:39
87.25,27.13,41.67,2025-11-17T05:54:39
89.27,33.56,42.22,2025-11-17T05:54:39
90.4,34.57,43.84,2025-11-17T05:54:39
88.94,30.7,41.91,2025-11-17T05:54:39
88.91,29.18,46.18,2025-11-17T05:54:39
90.25,28.92,44.19,2025-11-17T05:54:39
88.55,28.95,44.99,2025-11-17T05:54:39
88.56,34.18,45.51,2025-11-17T05:54:39
101.65,35.93,53.12,2025-11-17T05:54:39
107.27,34.25,54.87,2025-11-17T05:54:39
114.64,35.37,58.34,2025-11-17T05:54:39
123.19,43.86,59.82,2025-11-17T05:54:39
128.38,38.76,62.84,2025-11-17T05:54:39
80.0,30.94,38.11,2025-11-17T05:54:39
78.41,21.51,39.0,2025-11-17T05:54:39
78.02,26.09,40.73,2025-11-17T05:54:39
78.26,30.78,39.18,2025-11-17T05:54:39
78.18,26.82,36.23,2025-11-17T05:54:39
77.46,25.61,36.09,2025-11-17T05:54:39
78.73,23.78,40.71,2025-11-17T05:54:39
86.31,25.9,43.0,2025-11-17T05:54:39
95.23,30.84,45.41,2025-11-17T05:54:39
101.91,37.17,49.23,2025-11-17T05:54:39
107.41,34.43,53.47,2025-11-17T05:54:39
120.18,43.87,60.47,2025-11-17T05:54:39
80.0,26.01,41.17,2025-11-17T05:54:39
78.93,25.53,38.75,2025-11-17T05:54:39
80.64,27.34,41.9,2025-11-17T05:54:39
79.86,25.02,38.12,2025-11-17T05:54:39
81.18,30.72,42.41,2025-11-17T05:54:39
84.39,30.01,42.44,2025-11-17T05:54:39
85.37,32.53,45.31,2025-11-17T05:54:39
84.29,25.1,44.6,2025-11-17T05:54:39
84.17,26.33,44.42,2025-11-17T05:54:39
83.46,24.2,39.47,2025-11-17T05:54:39
86.09,33.19,41.42,2025-11-17T05:54:39
85.12,23.54,44.83,2025-11-17T05:54:39
84.79,26.52,44.7,2025-11-17T05:54:39
86.71,24.42,42.22,2025-11-17T05:54:39
88.69,31.45,41.43,2025-11-17T05:54:39
91.07,34.32,47.41,2025-11-17T05:54:39
100.97,33.94,49.5,2025-11-17T05:54:39
112.76,34.83,59.22,2025-11-17T05:54:39
118.75,37.66,60.39,2025-11-17T05:54:39
130.69,40.99,64.75,2025-11-17T05:54:39
138.45,48.46,69.63,2025-11-17T05:54:39
80.0,24.68,37.81,2025-11-17T05:54:39
82.36,31.42,39.82,2025-11-17T05:54:39
82.25,29.74,42.65,2025-11-17T05:54:39
84.89,25.27,42.1,2025-11-17T05:54:39
86.16,27.33,42.92,2025-11-17T05:54:39
85.34,32.22,41.71,2025-11-17T05:54:39
86.48,28.84,40.92,2025-11-17T05:54:39
84.7,24.57,42.49,2025-11-17T05:54:39
83.54,27.37,38.79,2025-11-17T05:54:39
82.14,25.3,38.12,2025-11-17T05:54:39
85.04,30.93,42.26,2025-11-17T05:54:39
85.06,23.62,44.91,2025-11-17T05:54:39
85.99,31.58,40.62,2025-11-17T05:54:39
87.29,26.67,45.97,2025-11-17T05:54:39
88.77,29.91,42.95,2025-11-17T05:54:39
89.38,29.8,47.05,2025-11-17T05:54:39
88.48,25.84,42.0,2025-11-17T05:54:39
90.11,34.33,43.3,2025-11-17T05:54:39
98.94,34.85,46.87,2025-11-17T05:54:39
112.1,38.03,58.09,2025-11-17T05:54:39
119.52,36.44,59.1,2025-11-17T05:54:39
133.67,46.86,69.15,2025-11-17T05:54:39
147.74,54.05,73.28,2025-11-17T05:54:39
161.7,54.4,79.17,2025-11-17T05:54:39
169.75,61.29,86.94,2025-11-17T05:54:39
80.0,23.37,39.14,2025-11-17T05:54:39
82.32,26.41,40.07,2025-11-17T05:54:39
80.52,25.0,38.74,2025-11-17T05:54:39
83.35,27.01,40.03,2025-11-17T05:54:39
84.76,28.2,40.11,2025-11-17T05:54:39
85.06,31.64,42.4,2025-11-17T05:54:39
83.81,26.56,40.97,2025-11-17T05:54:39
84.4,25.64,39.9,2025-11-17T05:54:39
85.23,29.75,44.96,2025-11-17T05:54:39
85.87,28.29,41.92,2025-11-17T05:54:39
86.21,32.35,40.66,2025-11-17T05:54:39
87.02,24.89,42.36,2025-11-17T05:54:39
88.71,28.59,43.61,2025-11-17T05:54:39
91.0,34.23,47.11,2025-11-17T05:54:39
91.47,31.67,45.23,2025-11-17T05:54:39
92.42,27.99,48.42,2025-11-17T05:54:39
103.15,31.08,53.64,2025-11-17T05:54:39
109.17,37.73,53.34,2025-11-17T05:54:39
114.67,35.25,58.27,2025-11-17T05:54:39
126.4,42.0,64.04,2025-11-17T05:54:39
136.81,47.94,70.17,2025-11-17T05:54:39
148.07,46.41,71.78,2025-11-17T05:54:39
159.16,54.9,79.18,2025-11-17T05:54:39
80.0,28.94,42.3,2025-11-17T05:54:39
81.68,30.88,42.76,2025-11-17T05:54:39
80.98,26.77,41.87,2025-11-17T05:54:39
79.93,25.58,40.39,2025-11-17T05:54:39
80.49,22.88,41.55,2025-11-17T05:54:39
80.0,23.81,39.21,2025-11-17T05:54:39
79.59,24.68,36.89,2025-11-17T05:54:39
82.18,31.99,40.9,2025-11-17T05:54:39
83.73,23.96,43.27,2025-11-17T05:54:39
84.87,30.58,43.63,2025-11-17T05:54:39
85.29,33.17,42.9,2025-11-17T05:54:39
85.01,28.63,40.39,2025-11-17T05:54:39
86.42,31.46,42.47,2025-11-17T05:54:39
88.79,28.08,41.62,2025-11-17T05:54:39
103.27,33.1,49.59,2025-11-17T05:54:39
113.51,42.22,59.11,2025-11-17T05:54:39
119.54,40.53,59.69,2025-11-17T05:54:39
127.27,40.29,61.73,2025-11-17T05:54:39
138.88,46.78,68.87,2025-11-17T05:54:39
148.56,44.7,72.51,2025-11-17T05:54:39
157.0,55.06,78.0,2025-11-17T05:54:39
169.88,57.04,87.54,2025-11-17T05:54:39
176.3,55.39,87.93,2025-11-17T05:54:39
80.0,28.21,38.44,2025-11-17T05:54:39
79.03,30.74,42.13,2025-11-17T05:54:39
77.76,27.42,39.25,2025-11-17T05:54:39
76.47,30.46,40.41,2025-11-17T05:54:39
77.99,22.75,41.33,2025-11-17T05:54:39
80.39,31.02,41.44,2025-11-17T05:54:39
83.19,30.74,39.35,2025-11-17T05:54:39
83.54,24.43,42.19,2025-11-17T05:54:39
86.15,26.34,45.46,2025-11-17T05:54:39
88.78,27.21,44.19,2025-11-17T05:54:39
87.06,32.54,42.88,2025-11-17T05:54:39
87.68,29.07,41.28,2025-11-17T05:54:39
87.06,25.63,45.92,2025-11-17T05:54:39
86.36,32.97,41.7,2025-11-17T05:54:39
87.56,31.57,46.19,2025-11-17T05:54:39
85.45,30.91,41.72,2025-11-17T05:54:39
88.09,32.22,41.09,2025-11-17T05:54:39
90.17,26.41,43.74,2025-11-17T05:54:39
92.17,35.27,44.2,2025-11-17T05:54:39
100.92,37.23,52.73,2025-11-17T05:54:39
109.52,38.94,52.03,2025-11-17T05:54:39
122.52,45.43,61.05,2025-11-17T05:54:39
133.9,44.89,68.87,2025-11-17T05:54:39
144.97,47.71,69.63,2025-11-17T05:54:39
152.49,47.63,78.49,2025-11-17T05:54:39
80.0,26.87,40.16,2025-11-17T05:54:39
82.54,27.43,39.92,2025-11-17T05:54:39
84.88,32.87,44.08,2025-11-17T05:54:39
86.52,31.11,42.13,2025-11-17T05:54:39
88.61,31.66,46.39,2025-11-17T05:54:39
91.63,32.34,44.53,2025-11-17T05:54:39
90.25,34.75,46.34,2025-11-17T05:54:39
90.37,34.74,43.69,2025-11-17T05:54:39
91.56,25.83,44.49,2025-11-17T05:54:39
94.64,33.91,46.81,2025-11-17T05:54:39
95.42,34.27,48.2,2025-11-17T05:54:39
96.4,34.85,49.73,2025-11-17T05:54:39
97.12,31.29,46.05,2025-11-17T05:54:39
96.77,35.21,46.63,2025-11-17T05:54:39
98.86,31.05,50.66,2025-11-17T05:54:39
98.65,34.64,50.13,2025-11-17T05:54:39
98.0,31.71,48.52,2025-11-17T05:54:39
98.47,36.83,48.6,2025-11-17T05:54:39
100.0,32.98,47.91,2025-11-17T05:54:39
100.0,29.73,48.58,2025-11-17T05:54:39
100.0,28.57,50.57,2025-11-17T05:54:39
100.0,36.88,50.1,2025-11-17T05:54:39
100.0,29.56,49.66,2025-11-17T05:54:39
114.8,33.72,59.86,2025-11-17T05:54:39
126.56,39.3,64.0,2025-11-17T05:54:39
132.19,43.46,65.21,2025-11-17T05:54:39
139.36,47.8,67.49,2025-11-17T05:54:39
152.42,50.73,76.28,2025-11-17T05:54:39
163.4,56.5,83.76,2025-11-17T05:54:39
171.1,60.75,83.81,2025-11-17T05:54:39
80.0,24.69,42.22,2025-11-17T05:54:39
80.56,30.08,37.52,2025-11-17T05:54:39
81.58,22.36,39.88,2025-11-17T05:54:39
83.05,30.07,38.76,2025-11-17T05:54:39
83.5,25.29,41.53,2025-11-17T05:54:39
83.85,30.29,39.74,2025-11-17T05:54:39
85.5,29.28,45.45,2025-11-17T05:54:39
85.33,32.72,42.09,2025-11-17T05:54:39
86.06,30.35,44.0,2025-11-17T05:54:39
88.37,25.29,46.05,2025-11-17T05:54:39
88.59,27.59,45.34,2025-11-17T05:54:39
88.29,32.59,46.05,2025-11-17T05:54:39
89.18,29.9,42.59,2025-11-17T05:54:39
87.97,26.25,46.19,2025-11-17T05:54:39
90.81,30.03,48.02,2025-11-17T05:54:39
91.57,29.98,45.78,2025-11-17T05:54:39
94.48,30.32,50.1,2025-11-17T05:54:39
96.21,28.48,47.38,2025-11-17T05:54:39
98.08,33.56,49.99,2025-11-17T05:54:39
97.97,32.57,48.65,2025-11-17T05:54:39
105.97,39.25,52.19,2025-11-17T05:54:39
115.82,37.76,60.68,2025-11-17T05:54:39
123.58,45.22,61.08,2025-11-17T05:54:39
135.11,43.95,66.5,2025-11-17T05:54:39
148.47,44.58,74.98,2025-11-17T05:54:39
80.0,30.39,39.76,2025-11-17T05:54:39
78.58,30.85,38.34,2025-11-17T05:54:39
80.12,29.71,38.0,2025-11-17T05:54:39
81.9,31.41,39.88,2025-11-17T05:54:39
83.22,32.64,43.11,2025-11-17T05:54:39
90.84,33.04,44.19,2025-11-17T05:54:39
98.94,28.17,48.06,2025-11-17T05:54:39
107.74,39.96,55.69,2025-11-17T05:54:39
118.65,37.36,61.71,2025-11-17T05:54:39
124.05,39.59,60.4,2025-11-17T05:54:39
132.03,44.32,65.95,2025-11-17T05:54:39
144.59,51.31,73.59,2025-11-17T05:54:39
80.0,31.19,37.02,2025-11-17T05:54:39
82.16,28.41,41.65,2025-11-17T05:54:39
85.09,27.62,39.88,2025-11-17T05:54:39
84.27,26.85,39.94,2025-11-17T05:54:39
97.19,29.86,46.98,2025-11-17T05:54:39
103.54,38.88,50.35,2025-11-17T05:54:39
111.69,39.63,56.41,2025-11-17T05:54:39
117.14,39.84,59.53,2025-11-17T05:54:39
124.33,40.2,60.29,2025-11-17T05:54:39
132.69,40.51,66.69,2025-11-17T05:54:39
142.16,49.62,68.57,2025-11-17T05:54:39
153.46,52.26,78.84,2025-11-17T05:54:39
162.6,54.93,83.01,2025-11-17T05:54:39
80.0,28.45,40.12,2025-11-17T05:54:39
77.76,21.04,38.62,2025-11-17T05:54:39
75.75,21.49,36.98,2025-11-17T05:54:39
74.7,29.12,35.44,2025-11-17T05:54:39
73.4,24.01,37.59,2025-11-17T05:54:39
76.11,29.67,38.89,2025-11-17T05:54:39
77.43,23.35,36.17,2025-11-17T05:54:39
75.92,22.53,35.6,2025-11-17T05:54:39
77.03,29.26,37.78,2025-11-17T05:54:39
79.67,22.59,39.2,2025-11-17T05:54:39
80.6,27.03,40.79,2025-11-17T05:54:39
81.21,25.12,39.74,2025-11-17T05:54:39
83.6,31.0,41.05,2025-11-17T05:54:39
84.46,24.65,40.43,2025-11-17T05:54:39
87.35,33.13,45.72,2025-11-17T05:54:39
89.38,30.06,46.3,2025-11-17T05:54:39
91.42,26.7,43.21,2025-11-17T05:54:39
99.57,30.96,48.85,2025-11-17T05:54:39
110.63,40.35,55.25,2025-11-17T05:54:39
125.46,46.78,64.73,2025-11-17T05:54:39
136.98,47.19,66.19,2025-11-17T05:54:39
145.46,53.45,75.64,2025-11-17T05:54:39
158.72,57.03,80.37,2025-11-17T05:54:39
168.07,60.27,84.51,2025-11-17T05:54:39
80.0,22.18,41.72,2025-11-17T05:54:39
80.78,27.87,42.69,2025-11-17T05:54:39
83.25,29.53,41.26,2025-11-17T05:54:39
81.17,31.59,38.85,2025-11-17T05:54:39
82.39,26.8,38.79,2025-11-17T05:54:39
88.05,31.92,44.39,2025-11-17T05:54:39
95.91,28.84,46.64,2025-11-17T05:54:39
108.28,34.57,55.72,2025-11-17T05:54:39
116.11,42.95,57.16,2025-11-17T05:54:39
128.28,42.94,67.01,2025-11-17T05:54:39
137.27,44.35,66.62,2025-11-17T05:54:39
149.86,51.53,74.58,2025-11-17T05:54:39
164.1,55.34,80.04,2025-11-17T05:54:39
176.35,62.17,87.85,2025-11-17T05:54:39
80.0,26.28,42.39,2025-11-17T05:54:39
80.78,26.18,38.06,2025-11-17T05:54:39
83.23,26.26,40.53,2025-11-17T05:54:39
83.12,31.68,39.8,2025-11-17T05:54:39
83.47,25.88,39.21,2025-11-17T05:54:39
85.19,23.69,42.85,2025-11-17T05:54:39
87.24,29.33,42.34,2025-11-17T05:54:39
87.98,30.62,44.66,2025-11-17T05:54:39
86.89,24.2,45.55,2025-11-17T05:54:39
89.75,27.02,42.65,2025-11-17T05:54:39
89.94,28.48,42.01,2025-11-17T05:54:39
92.61,32.07,45.54,2025-11-17T05:54:39
92.58,35.15,48.45,2025-11-17T05:54:39
91.32,28.82,43.97,2025-11-17T05:54:39
91.49,30.2,48.29,2025-11-17T05:54:39
91.74,30.43,45.26,2025-11-17T05:54:39
94.04,31.95,49.25,2025-11-17T05:54:39
94.71,31.32,45.38,2025-11-17T05:54:39
94.1,32.82,45.38,2025-11-17T05:54:39
92.21,30.87,44.17,2025-11-17T05:54:39
92.02,31.61,48.36,2025-11-17T05:54:39
92.3,33.25,48.94,2025-11-17T05:54:39
91.56,27.4,44.64,2025-11-17T05:54:39
91.68,31.56,47.6,2025-11-17T05:54:39
93.62,31.71,49.3,2025-11-17T05:54:39
96.34,34.26,48.85,2025-11-17T05:54:39
97.29,27.56,46.06,2025-11-17T05:54:39
99.81,35.98,51.36,2025-11-17T05:54:39
99.32,32.32,47.19,2025-11-17T05:54:39
97.89,30.7,49.1,2025-11-17T05:54:39
99.37,35.85,51.37,2025-11-17T05:54:39
97.95,29.49,45.98,2025-11-17T05:54:39
97.14,32.0,48.52,2025-11-17T05:54:39
100.0,29.34,52.08,2025-11-17T05:54:39
100.0,33.75,52.08,2025-11-17T05:54:39
100.0,31.99,49.96,2025-11-17T05:54:39
107.63,39.78,52.42,2025-11-17T05:54:39
117.73,38.5,60.14,2025-11-17T05:54:39
126.61,37.63,63.28,2025-11-17T05:54:39
138.63,47.64,71.27,2025-11-17T05:54:39
151.74,48.21,73.23,2025-11-17T05:54:39
165.85,57.16,80.36,2025-11-17T05:54:39
173.73,62.61,88.93,2025-11-17T05:54:39
80.0,31.49,40.83,2025-11-17T05:54:39
80.67,29.67,39.6,2025-11-17T05:54:39
78.32,28.33,39.47,2025-11-17T05:54:39
81.37,22.93,37.79,2025-11-17T05:54:39
80.64,26.12,41.34,2025-11-17T05:54:39
81.31,25.19,42.64,2025-11-17T05:54:39
